lncrna_core_id	target_core_id	lncrna_symbol	target_symbol	human	chimp	macaque	marmoset	conservation_label	conservation_count	supporting_regulation_count	mean_ba	max_ba
60295	500197603	CATG00000060295.1	C5orf42	1	0	0	0	1000	1	1	68.0	68.0
60295	500197653	CATG00000060295.1	DNAH10	1	0	0	0	1000	1	7	58.571429	70.0
60295	500197701	CATG00000060295.1	ZNF595	1	1	0	0	1100	2	2	52.0	53.0
60295	500197959	CATG00000060295.1	DNM3	1	0	0	0	1000	1	5	57.2	60.0
60295	500198010	CATG00000060295.1	DLGAP2	1	0	0	0	1000	1	5	61.602	76.01
60295	500198054	CATG00000060295.1	DSCR8	1	0	0	0	1000	1	1	50.0	50.0
60295	500198105	CATG00000060295.1	ZNF248	0	1	0	0	0100	1	1	61.0	61.0
60295	500198108	CATG00000060295.1	CHSY3	0	0	0	1	0001	1	1	63.0	63.0
60295	500198155	CATG00000060295.1	ZNF876P	1	0	0	0	1000	1	1	62.0	62.0
60295	500198216	CATG00000060295.1	CACNA1E	1	1	0	0	1100	2	3	53.333333	57.0
60295	500198626	CATG00000060295.1	RYR2	1	0	0	0	1000	1	3	59.0	70.0
60295	500198673	CATG00000060295.1	FAM19A2	1	0	0	0	1000	1	1	64.0	64.0
60295	500198785	CATG00000060295.1	GRIN3A	1	1	0	0	1100	2	2	56.5	57.0
60295	500198838	CATG00000060295.1	RYR3	1	0	0	0	1000	1	1	58.0	58.0
60295	500198919	CATG00000060295.1	DZIP3	1	0	0	0	1000	1	1	65.0	65.0
60295	500203685	CATG00000060295.1	C1orf95	1	0	0	0	1000	1	1	66.0	66.0
60295	500203943	CATG00000060295.1	SAMD13	1	0	0	0	1000	1	1	58.0	58.0
60295	500204308	CATG00000060295.1	RNF5	1	0	0	0	1000	1	1	56.0	56.0
60295	500204314	CATG00000060295.1	PRRT1	1	0	0	0	1000	1	1	53.0	53.0
60295	500204442	CATG00000060295.1	FAM155A	1	1	0	1	1101	3	3	62.013333	67.04
60295	500204969	CATG00000060295.1	PCDHA2	1	0	0	0	1000	1	1	54.0	54.0
60295	500205035	CATG00000060295.1	RP11-707M1.1	1	0	0	0	1000	1	1	56.0	56.0
60295	500205683	CATG00000060295.1	DPF3	1	0	0	0	1000	1	1	54.0	54.0
60295	500206530	CATG00000060295.1	WDR52	1	0	0	0	1000	1	1	54.0	54.0
60295	500206535	CATG00000060295.1	LNP1	1	1	0	0	1100	2	2	53.0	53.0
60295	500207128	CATG00000060295.1	RNU6-729P	1	0	0	0	1000	1	1	53.0	53.0
60295	500207816	CATG00000060295.1	MIR124-2	1	0	0	0	1000	1	1	72.0	72.0
60295	500207954	CATG00000060295.1	MIR138-1	1	0	0	0	1000	1	1	54.0	54.0
60295	500213204	CATG00000060295.1	C6orf165	1	0	0	0	1000	1	1	56.0	56.0
60295	500214944	CATG00000060295.1	ARHGEF28	1	0	0	0	1000	1	3	60.663333	77.99
60295	500221866	CATG00000060295.1	PLXNA4	1	0	0	0	1000	1	5	59.2	72.0
60295	500223109	CATG00000060295.1	MIR1538	1	0	0	0	1000	1	1	51.0	51.0
60295	500224067	CATG00000060295.1	RP11-430K21.2	1	0	0	0	1000	1	1	51.0	51.0
60295	500231442	CATG00000060295.1	LARP1BP1	1	0	0	0	1000	1	1	52.0	52.0
60295	500232952	CATG00000060295.1	RP11-90H3.1	1	0	0	0	1000	1	1	64.0	64.0
60295	500234965	CATG00000060295.1	SHISA8	1	1	0	0	1100	2	3	54.333333	62.0
60295	500235613	CATG00000060295.1	NSRP1P1	1	0	0	0	1000	1	1	73.99	73.99
60295	500236155	CATG00000060295.1	RP11-231P20.2	1	0	0	0	1000	1	1	67.0	67.0
60295	500237470	CATG00000060295.1	DCLRE1CP1	1	0	0	0	1000	1	1	51.0	51.0
60295	500237515	CATG00000060295.1	SHISA9	1	0	0	0	1000	1	1	62.0	62.0
60295	500239389	CATG00000060295.1	PCDHA13	1	0	0	0	1000	1	1	53.0	53.0
60295	500243232	CATG00000060295.1	PCDHAC2	1	0	0	0	1000	1	1	52.0	52.0
60295	500243943	CATG00000060295.1	ZNF512	1	0	0	0	1000	1	1	51.0	51.0
60295	500244607	CATG00000060295.1	CCDC13	1	0	0	0	1000	1	1	68.0	68.0
60295	500250405	CATG00000060295.1	RP11-114H7.2	1	0	0	0	1000	1	1	64.0	64.0
60295	500250979	CATG00000060295.1	RP11-656G20.1	1	0	0	0	1000	1	1	53.0	53.0
60295	500251247	CATG00000060295.1	ZNF345	0	1	0	0	0100	1	1	54.0	54.0
60295	500253771	CATG00000060295.1	TPTE2P1	1	0	0	0	1000	1	1	65.0	65.0
60295	500255284	CATG00000060295.1	AP006621.5	1	0	0	0	1000	1	1	56.0	56.0
60295	500255291	CATG00000060295.1	RP11-701I24.1	1	0	0	0	1000	1	1	51.0	51.0
60295	500255408	CATG00000060295.1	PCDHA3	1	0	0	0	1000	1	1	60.0	60.0
60295	500259288	CATG00000060295.1	RP11-133K1.2	1	0	0	0	1000	1	1	56.0	56.0
60295	500260230	CATG00000060295.1	FRRS1L	1	0	0	0	1000	1	1	68.0	68.0
60295	500266714	CATG00000060295.1	MYO15B	1	1	0	0	1100	2	2	57.0	62.0
60295	500270299	CATG00000060295.1	RP5-850E9.3	1	0	0	0	1000	1	1	71.0	71.0
60295	500272325	CATG00000060295.1	NUDT3	0	1	0	0	0100	1	1	57.0	57.0
60295	500273173	CATG00000060295.1	SNURF	1	0	0	0	1000	1	1	52.0	52.0
60349	40659	CATG00000060349.1	CATG00000040659.1	1	0	0	0	1000	1	1	69.0	69.0
60349	57669	CATG00000060349.1	CATG00000057669.1	1	0	0	0	1000	1	1	74.0	74.0
60349	58214	CATG00000060349.1	CATG00000058214.1	1	0	0	0	1000	1	1	68.0	68.0
60349	87051	CATG00000060349.1	CATG00000087051.1	1	0	0	0	1000	1	1	82.99	82.99
60349	89895	CATG00000060349.1	CATG00000089895.1	1	0	0	0	1000	1	2	60.0	62.0
60349	92952	CATG00000060349.1	CATG00000092952.1	1	0	0	0	1000	1	1	78.0	78.0
60349	500016391	CATG00000060349.1	CHDH	1	1	0	0	1100	2	2	62.0	68.0
60349	500048052	CATG00000060349.1	HDAC9	1	0	0	1	1001	2	4	74.2375	103.0
60349	500066248	CATG00000060349.1	NGEF	1	1	0	1	1101	3	5	61.6	74.01
60349	500077063	CATG00000060349.1	CTTNBP2	1	0	0	0	1000	1	1	66.0	66.0
60349	500078114	CATG00000060349.1	NEBL	1	0	0	0	1000	1	6	68.166667	77.0
60349	500078328	CATG00000060349.1	RBFOX1	1	1	0	0	1100	2	12	64.8325	95.0
60349	500078549	CATG00000060349.1	ADCYAP1R1	1	0	0	0	1000	1	1	90.99	90.99
60349	500080493	CATG00000060349.1	SLC4A4	1	0	0	0	1000	1	1	96.01	96.01
60349	500080503	CATG00000060349.1	SMARCA2	1	1	0	0	1100	2	2	81.495	90.0
60349	500100167	CATG00000060349.1	SEPT3	1	1	0	0	1100	2	2	63.5	69.0
60349	500100554	CATG00000060349.1	ATP6V1D	1	0	0	0	1000	1	1	67.0	67.0
60349	500101746	CATG00000060349.1	NOL4	1	0	0	1	1001	2	3	53.68	56.0
60349	500105696	CATG00000060349.1	TMEM59L	1	1	0	0	1100	2	2	63.0	72.0
60349	500105926	CATG00000060349.1	MPP6	1	0	0	0	1000	1	1	68.0	68.0
60349	500106052	CATG00000060349.1	TAX1BP1	1	0	0	0	1000	1	1	63.0	63.0
60349	500108239	CATG00000060349.1	TBC1D12	1	0	0	0	1000	1	1	75.0	75.0
60349	500112379	CATG00000060349.1	KIAA1244	1	0	0	0	1000	1	3	67.663333	78.0
60349	500116852	CATG00000060349.1	KIF21B	1	0	0	1	1001	2	2	79.495	83.99
60349	500124920	CATG00000060349.1	MYRF	1	1	0	0	1100	2	2	68.5	81.0
60349	500128512	CATG00000060349.1	DOCK4	1	0	0	0	1000	1	4	61.5	74.0
60349	500130876	CATG00000060349.1	SLC7A10	1	1	0	0	1100	2	2	58.0	64.0
60349	500131018	CATG00000060349.1	SYNE1	1	1	0	1	1101	3	4	66.4925	89.99
60349	500134243	CATG00000060349.1	SORT1	1	1	0	1	1101	3	4	62.0025	69.99
60349	500134909	CATG00000060349.1	ARHGAP32	1	0	0	0	1000	1	3	66.33	89.99
60349	500135164	CATG00000060349.1	DMTF1	1	0	0	0	1000	1	1	60.0	60.0
60349	500135454	CATG00000060349.1	B4GALNT1	1	0	0	0	1000	1	1	66.0	66.0
60349	500135502	CATG00000060349.1	SLC26A10	1	1	0	0	1100	2	2	72.0	72.0
60349	500137766	CATG00000060349.1	UNC13C	1	0	0	0	1000	1	1	67.0	67.0
60349	500138190	CATG00000060349.1	EXOC6	1	1	0	1	1101	3	5	60.392	67.0
60349	500140538	CATG00000060349.1	NTRK3	1	1	0	1	1101	3	5	64.006	80.0
60349	500142599	CATG00000060349.1	RERE	1	1	0	0	1100	2	8	59.625	69.0
60349	500143344	CATG00000060349.1	RGL1	1	1	0	1	1101	3	6	57.34	67.0
60349	500147408	CATG00000060349.1	CSGALNACT1	1	0	0	0	1000	1	1	72.99	72.99
60349	500149256	CATG00000060349.1	TENM4	1	0	0	0	1000	1	6	61.666667	68.0
60349	500149294	CATG00000060349.1	NCAM1	1	1	0	0	1100	2	4	59.75	69.0
60349	500151067	CATG00000060349.1	CACNA1C	1	1	0	0	1100	2	17	65.882353	94.0
60349	500151150	CATG00000060349.1	ANK3	1	1	0	0	1100	2	7	54.0	61.0
60349	500152413	CATG00000060349.1	HOMER1	1	1	0	0	1100	2	3	58.003333	63.01
60349	500152954	CATG00000060349.1	NRSN1	1	0	0	0	1000	1	1	69.99	69.99
60349	500155970	CATG00000060349.1	MICU3	1	1	0	0	1100	2	2	60.0	69.0
60349	500155974	CATG00000060349.1	GRIP1	1	0	0	0	1000	1	2	64.0	75.0
60349	500155980	CATG00000060349.1	KIF5A	1	1	0	1	1101	3	3	62.986667	69.0
60349	500156097	CATG00000060349.1	GPR61	0	1	0	0	0100	1	1	63.0	63.0
60349	500156958	CATG00000060349.1	GALK2	1	1	0	0	1100	2	2	57.0	59.0
60349	500157388	CATG00000060349.1	CACNA1D	1	1	0	1	1101	3	6	67.353333	86.0
60349	500158417	CATG00000060349.1	EIF5B	1	0	0	0	1000	1	1	74.0	74.0
60349	500162869	CATG00000060349.1	PPP1R21	1	0	0	0	1000	1	1	56.0	56.0
60349	500165730	CATG00000060349.1	STOX1	1	1	0	0	1100	2	2	69.5	70.0
60349	500166206	CATG00000060349.1	GABRB3	1	1	0	1	1101	3	5	69.198	87.99
60349	500168280	CATG00000060349.1	KIF5C	1	1	0	0	1100	2	4	63.0	75.0
60349	500171587	CATG00000060349.1	DSCAM	1	1	0	0	1100	2	4	66.75	80.0
60349	500171723	CATG00000060349.1	GPHN	1	1	0	0	1100	2	4	61.7525	74.01
60349	500171773	CATG00000060349.1	NXNL1	1	0	0	0	1000	1	1	72.99	72.99
60349	500171951	CATG00000060349.1	SCG2	1	0	0	0	1000	1	2	57.5	61.0
60349	500173898	CATG00000060349.1	SPTBN2	1	1	0	1	1101	3	3	63.336667	69.0
60349	500179915	CATG00000060349.1	NRXN1	1	0	0	0	1000	1	3	64.003333	75.01
60349	500180043	CATG00000060349.1	FAM71E2	1	0	0	1	1001	2	2	77.495	90.0
60349	500181418	CATG00000060349.1	DDN	1	1	0	0	1100	2	2	55.0	55.0
60349	500182600	CATG00000060349.1	C2orf82	0	0	0	1	0001	1	2	52.5	54.0
60349	500183066	CATG00000060349.1	WBP2NL	1	0	0	1	1001	2	2	65.025	74.05
60349	500183454	CATG00000060349.1	GRIN2A	1	1	0	0	1100	2	4	56.75	59.0
60349	500185046	CATG00000060349.1	ANKS1B	1	1	0	1	1101	3	7	63.717143	82.99
60349	500185634	CATG00000060349.1	SHC4	1	0	0	0	1000	1	1	61.0	61.0
60349	500186472	CATG00000060349.1	PCLO	1	1	0	0	1100	2	3	59.333333	66.0
60349	500189350	CATG00000060349.1	FAM179A	1	0	0	0	1000	1	1	92.99	92.99
60349	500196628	CATG00000060349.1	TCF4	1	1	0	1	1101	3	4	60.24	78.0
60349	500197977	CATG00000060349.1	ELOVL2	1	1	0	0	1100	2	2	62.505	65.01
60349	500198838	CATG00000060349.1	RYR3	1	1	0	0	1100	2	3	65.0	78.0
60349	500198954	CATG00000060349.1	KIAA1279	1	0	0	1	1001	2	2	52.5	53.0
60349	500204120	CATG00000060349.1	GIGYF2	1	0	0	0	1000	1	1	74.01	74.01
60349	500204422	CATG00000060349.1	XXbac-BPG32J3.20	1	0	0	0	1000	1	1	59.0	59.0
60349	500213760	CATG00000060349.1	ATP6V1G2	1	0	0	0	1000	1	1	69.0	69.0
60349	500215347	CATG00000060349.1	SLC25A5P1	1	0	0	0	1000	1	1	56.0	56.0
60349	500227370	CATG00000060349.1	RP4-669P10.19	1	0	0	0	1000	1	1	68.01	68.01
60349	500238331	CATG00000060349.1	AC100791.2	1	0	0	0	1000	1	1	77.0	77.0
60349	500240771	CATG00000060349.1	ARHGEF25	1	1	0	1	1101	3	3	59.683333	62.0
60349	500241549	CATG00000060349.1	GUSBP2	1	0	0	0	1000	1	1	57.0	57.0
60349	500244405	CATG00000060349.1	ETV5	1	1	0	0	1100	2	2	69.0	86.0
60349	500254870	CATG00000060349.1	ATP6V1G2-DDX39B	1	0	0	0	1000	1	1	80.0	80.0
60349	500259024	CATG00000060349.1	TVP23C-CDRT4	1	0	0	0	1000	1	1	59.0	59.0
60349	500260230	CATG00000060349.1	FRRS1L	1	0	0	0	1000	1	1	86.0	86.0
60349	500272297	CATG00000060349.1	RP11-215A19.2	1	0	0	0	1000	1	1	61.0	61.0
60530	3943	CATG00000060530.1	CATG00000003943.1	1	0	0	0	1000	1	1	60.0	60.0
60530	41150	CATG00000060530.1	CATG00000041150.1	1	0	0	0	1000	1	1	60.0	60.0
60530	55084	CATG00000060530.1	CATG00000055084.1	1	0	0	0	1000	1	1	76.0	76.0
60530	98860	CATG00000060530.1	CATG00000098860.1	1	0	0	0	1000	1	1	80.0	80.0
60530	114024	CATG00000060530.1	CATG00000114024.1	1	0	0	0	1000	1	1	55.0	55.0
60530	117086	CATG00000060530.1	CATG00000117086.1	1	0	0	0	1000	1	1	55.0	55.0
60530	500005238	CATG00000060530.1	FAM214B	1	1	0	1	1101	3	3	60.653333	67.0
60530	500007944	CATG00000060530.1	MYLIP	1	1	0	0	1100	2	2	65.0	66.0
60530	500012779	CATG00000060530.1	ALOX5	1	1	0	1	1101	3	4	70.2525	95.0
60530	500065135	CATG00000060530.1	GNAI3	1	0	0	1	1001	2	3	62.653333	71.0
60530	500065970	CATG00000060530.1	FOXJ2	1	1	0	1	1101	3	3	79.673333	83.0
60530	500069399	CATG00000060530.1	BCL3	1	1	0	0	1100	2	2	75.505	89.01
60530	500079805	CATG00000060530.1	DNM2	1	1	0	1	1101	3	3	57.67	65.0
60530	500087157	CATG00000060530.1	PGS1	1	0	0	1	1001	2	2	80.995	109.01
60530	500088340	CATG00000060530.1	FER1L4	1	0	0	0	1000	1	1	58.0	58.0
60530	500089639	CATG00000060530.1	GMIP	1	1	0	1	1101	3	3	62.013333	66.0
60530	500090339	CATG00000060530.1	ICAM1	1	1	0	0	1100	2	2	56.5	58.0
60530	500091317	CATG00000060530.1	CMTM6	1	1	0	0	1100	2	2	61.5	62.0
60530	500091592	CATG00000060530.1	NLRP1	1	1	0	1	1101	3	3	73.666667	94.01
60530	500100083	CATG00000060530.1	GGA1	1	1	0	1	1101	3	4	59.505	64.0
60530	500100092	CATG00000060530.1	SH3BP1	1	1	0	1	1101	3	3	62.99	75.0
60530	500100284	CATG00000060530.1	TOM1	1	1	0	1	1101	3	3	62.333333	67.0
60530	500101307	CATG00000060530.1	SIRPB1	1	0	0	0	1000	1	4	66.7525	92.01
60530	500105479	CATG00000060530.1	CCDC114	1	1	0	1	1101	3	3	63.656667	66.0
60530	500105483	CATG00000060530.1	CARD8	1	1	0	1	1101	3	3	63.33	82.0
60530	500105963	CATG00000060530.1	ADAP1	1	0	0	1	1001	2	2	82.49	104.99
60530	500107614	CATG00000060530.1	TRDMT1	1	1	0	1	1101	3	3	71.316667	88.95
60530	500110330	CATG00000060530.1	BIRC2	1	1	0	1	1101	3	3	67.006667	79.0
60530	500111642	CATG00000060530.1	CHD4	1	1	0	0	1100	2	2	61.5	66.0
60530	500112078	CATG00000060530.1	KCTD20	1	1	0	1	1101	3	3	65.336667	72.99
60530	500115590	CATG00000060530.1	IL1R2	1	1	0	1	1101	3	3	73.996667	98.0
60530	500115956	CATG00000060530.1	PLEK	1	0	0	1	1001	2	2	60.485	64.0
60530	500117616	CATG00000060530.1	C1orf63	1	0	0	1	1001	2	2	60.515	65.0
60530	500123104	CATG00000060530.1	ITPR2	1	1	0	0	1100	2	10	62.1	74.0
60530	500124126	CATG00000060530.1	PREX1	1	1	0	1	1101	3	3	66.99	82.99
60530	500125633	CATG00000060530.1	CCDC93	1	1	0	1	1101	3	3	67.003333	75.01
60530	500128918	CATG00000060530.1	ALDH1A2	1	1	0	1	1101	3	9	66.113333	87.0
60530	500129355	CATG00000060530.1	CDKN2D	1	1	0	0	1100	2	2	63.5	72.0
60530	500130734	CATG00000060530.1	ATG4D	1	0	0	1	1001	2	2	66.995	68.0
60530	500132155	CATG00000060530.1	RAF1	1	1	0	1	1101	3	3	61.346667	68.04
60530	500132906	CATG00000060530.1	CASP9	1	1	0	0	1100	2	2	64.5	65.0
60530	500135114	CATG00000060530.1	OASL	1	1	0	0	1100	2	3	60.333333	64.0
60530	500142166	CATG00000060530.1	IFNAR1	1	1	0	1	1101	3	3	72.67	92.01
60530	500143226	CATG00000060530.1	FCGR2A	1	0	0	0	1000	1	1	71.0	71.0
60530	500144130	CATG00000060530.1	NT5DC4	1	1	0	0	1100	2	2	58.5	67.0
60530	500144445	CATG00000060530.1	KANSL1L	1	1	0	0	1100	2	3	56.0	60.0
60530	500144635	CATG00000060530.1	DYNC1LI1	1	1	0	1	1101	3	3	69.68	72.04
60530	500148396	CATG00000060530.1	SEC16A	1	1	0	1	1101	3	5	67.4	98.0
60530	500148400	CATG00000060530.1	NOTCH1	1	1	0	1	1101	3	3	84.35	110.01
60530	500153234	CATG00000060530.1	NR4A2	1	1	0	1	1101	3	5	65.402	88.0
60530	500160584	CATG00000060530.1	SIK3	1	1	0	1	1101	3	5	62.594	71.0
60530	500161040	CATG00000060530.1	FBXL13	1	1	0	1	1101	3	6	69.003333	98.01
60530	500162594	CATG00000060530.1	IL23R	1	1	0	0	1100	2	4	69.755	99.01
60530	500163412	CATG00000060530.1	EIF4E3	1	1	0	0	1100	2	2	79.0	80.0
60530	500163421	CATG00000060530.1	PROK2	1	1	0	0	1100	2	2	72.0	74.0
60530	500163660	CATG00000060530.1	CCNL1	1	1	0	1	1101	3	3	68.673333	71.0
60530	500163960	CATG00000060530.1	UBXN7	1	1	0	1	1101	3	7	58.144286	67.0
60530	500166501	CATG00000060530.1	PRKCB	1	1	0	1	1101	3	8	67.755	95.0
60530	500166888	CATG00000060530.1	STAT6	1	0	0	1	1001	2	2	63.01	64.0
60530	500167491	CATG00000060530.1	GATAD2A	1	1	0	0	1100	2	3	81.003333	103.0
60530	500170837	CATG00000060530.1	GPR27	1	1	0	0	1100	2	2	76.5	78.0
60530	500171608	CATG00000060530.1	PIK3CD	1	1	0	1	1101	3	3	60.343333	67.0
60530	500171862	CATG00000060530.1	PTEN	1	1	0	0	1100	2	2	76.505	84.01
60530	500172216	CATG00000060530.1	CEBPB	1	1	0	0	1100	2	2	61.5	67.0
60530	500172765	CATG00000060530.1	TMCC1	1	1	0	1	1101	3	7	58.858571	71.99
60530	500174125	CATG00000060530.1	TLR1	1	1	0	0	1100	2	2	59.0	68.0
60530	500175538	CATG00000060530.1	KCNE3	1	0	0	0	1000	1	1	74.0	74.0
60530	500178381	CATG00000060530.1	ZFAND2A	1	0	0	1	1001	2	2	63.49	72.0
60530	500178719	CATG00000060530.1	GRINA	1	1	0	1	1101	3	3	66.986667	76.99
60530	500179119	CATG00000060530.1	SPTY2D1	1	1	0	0	1100	2	2	55.5	57.0
60530	500179335	CATG00000060530.1	CLK3	1	1	0	1	1101	3	3	67.983333	80.0
60530	500179361	CATG00000060530.1	ARID3B	1	1	0	1	1101	3	3	74.653333	87.0
60530	500180316	CATG00000060530.1	PNPLA1	1	1	0	0	1100	2	2	69.5	84.0
60530	500182149	CATG00000060530.1	IST1	1	1	0	1	1101	3	3	56.68	65.0
60530	500186350	CATG00000060530.1	RXRA	1	1	0	1	1101	3	4	70.495	85.0
60530	500186660	CATG00000060530.1	ZFP91	0	0	0	1	0001	1	1	55.97	55.97
60530	500196072	CATG00000060530.1	BLOC1S2	1	1	0	1	1101	3	3	62.006667	84.0
60530	500196083	CATG00000060530.1	IL1RAP	1	0	0	1	1001	2	2	66.005	69.01
60530	500196821	CATG00000060530.1	C6orf106	1	0	0	1	1001	2	4	56.7425	62.0
60530	500198734	CATG00000060530.1	F5	1	0	0	1	1001	2	2	61.005	62.01
60530	500198900	CATG00000060530.1	TOP1	1	1	0	1	1101	3	4	60.5075	69.0
60530	500213085	CATG00000060530.1	CCDC19	1	0	0	0	1000	1	1	75.01	75.01
60530	500213341	CATG00000060530.1	CHUK	0	1	0	0	0100	1	1	55.0	55.0
60530	500215114	CATG00000060530.1	UBXN2B	1	1	0	1	1101	3	3	60.336667	62.0
60530	500222675	CATG00000060530.1	RNA5SP146	1	0	0	0	1000	1	1	52.0	52.0
60530	500224470	CATG00000060530.1	ATXN1L	1	0	0	1	1001	2	2	61.995	68.0
60530	500227268	CATG00000060530.1	KLLN	1	1	0	0	1100	2	2	76.505	84.01
60530	500255073	CATG00000060530.1	ZFP91-CNTF	1	0	0	0	1000	1	1	64.0	64.0
60530	500259984	CATG00000060530.1	RP11-335G20.7	1	0	0	0	1000	1	1	69.99	69.99
60530	500260861	CATG00000060530.1	RP4-576H24.4	1	0	0	0	1000	1	1	68.0	68.0
60595	74949	CATG00000060595.1	CATG00000074949.1	1	0	0	0	1000	1	1	68.0	68.0
60595	500008516	CATG00000060595.1	MMP25	1	0	0	0	1000	1	1	70.0	70.0
60595	500012779	CATG00000060595.1	ALOX5	1	1	0	1	1101	3	3	59.996667	71.0
60595	500025708	CATG00000060595.1	TYMP	1	0	0	1	1001	2	2	64.48	68.0
60595	500066336	CATG00000060595.1	SPI1	1	0	1	1	1011	3	3	71.0	88.0
60595	500077984	CATG00000060595.1	CST7	1	0	0	0	1000	1	2	66.5	79.0
60595	500081237	CATG00000060595.1	PTPRC	1	0	0	0	1000	1	1	50.0	50.0
60595	500100031	CATG00000060595.1	GGT1	1	0	0	1	1001	2	2	57.5	62.0
60595	500111859	CATG00000060595.1	NEDD9	0	1	1	0	0110	2	3	56.0	63.0
60595	500115232	CATG00000060595.1	ITGA4	1	1	0	1	1101	3	3	69.99	77.0
60595	500125347	CATG00000060595.1	IRF1	0	0	0	1	0001	1	1	52.02	52.02
60595	500129226	CATG00000060595.1	CD68	1	0	0	0	1000	1	1	72.0	72.0
60595	500135114	CATG00000060595.1	OASL	1	0	0	0	1000	1	1	50.0	50.0
60595	500136250	CATG00000060595.1	AOAH	1	0	0	0	1000	1	2	71.0	85.0
60595	500144218	CATG00000060595.1	AFF3	1	0	1	0	1010	2	2	63.5	70.0
60595	500145703	CATG00000060595.1	IQGAP2	1	0	0	1	1001	2	4	60.74	76.0
60595	500147570	CATG00000060595.1	DNAJC5B	1	0	0	0	1000	1	1	63.0	63.0
60595	500150977	CATG00000060595.1	RILPL2	1	0	0	0	1000	1	1	69.0	69.0
60595	500155926	CATG00000060595.1	SLA	1	0	0	0	1000	1	1	55.0	55.0
60595	500160712	CATG00000060595.1	IL6R	1	0	1	1	1011	3	3	57.993333	69.99
60595	500162711	CATG00000060595.1	NLRP3	1	0	0	1	1001	2	2	59.015	66.0
60595	500168071	CATG00000060595.1	CCDC88B	1	0	0	1	1001	2	2	60.005	63.0
60595	500169224	CATG00000060595.1	GCSAML	1	0	0	0	1000	1	1	73.0	73.0
60595	500171174	CATG00000060595.1	RBKS	1	0	0	1	1001	2	2	58.52	60.0
60595	500171988	CATG00000060595.1	JMJD1C	1	0	0	1	1001	2	3	56.646667	59.0
60595	500172215	CATG00000060595.1	CXCR6	0	0	1	0	0010	1	1	61.0	61.0
60595	500174485	CATG00000060595.1	DENND4A	1	0	0	1	1001	2	2	59.98	61.0
60595	500177989	CATG00000060595.1	ODF3B	1	0	1	1	1011	3	3	56.33	58.99
60595	500179344	CATG00000060595.1	HLA-DQB1	0	0	0	1	0001	1	1	55.98	55.98
60595	500189067	CATG00000060595.1	LITAF	1	1	0	0	1100	2	2	59.5	65.0
60595	500196301	CATG00000060595.1	HLA-DRB9	1	0	0	0	1000	1	1	55.0	55.0
60595	500197536	CATG00000060595.1	C5orf56	1	0	0	0	1000	1	1	55.0	55.0
60595	500197872	CATG00000060595.1	FAM49A	1	0	0	0	1000	1	2	61.5	64.0
60595	500198055	CATG00000060595.1	GRK6	1	1	0	1	1101	3	3	60.0	71.0
60595	500204252	CATG00000060595.1	HLA-DOA	1	0	0	0	1000	1	1	64.0	64.0
60595	500204257	CATG00000060595.1	HLA-DMA	1	0	0	0	1000	1	1	58.0	58.0
60595	500204482	CATG00000060595.1	LST1	1	1	0	0	1100	2	2	55.0	59.0
60595	500204525	CATG00000060595.1	HLA-C	1	0	0	0	1000	1	2	57.0	57.0
60595	500206503	CATG00000060595.1	HLA-A	1	0	0	0	1000	1	3	63.0	69.0
60595	500226979	CATG00000060595.1	LTA	1	0	0	0	1000	1	1	66.0	66.0
60595	500227507	CATG00000060595.1	LTB	0	1	0	1	0101	2	2	56.0	61.0
60595	500232810	CATG00000060595.1	TNF	1	0	0	0	1000	1	1	58.0	58.0
60595	500234745	CATG00000060595.1	HLA-B	1	0	0	0	1000	1	2	62.5	68.0
60595	500271581	CATG00000060595.1	XXbac-BPG248L24.12	1	0	0	0	1000	1	2	57.0	57.0
60738	380	CATG00000060738.1	CATG00000000380.1	1	0	0	0	1000	1	1	50.0	50.0
60738	1816	CATG00000060738.1	CATG00000001816.1	1	0	0	0	1000	1	1	56.0	56.0
60738	4376	CATG00000060738.1	CATG00000004376.1	1	0	0	0	1000	1	1	50.0	50.0
60738	69628	CATG00000060738.1	CATG00000069628.1	1	0	0	0	1000	1	1	54.0	54.0
60738	71563	CATG00000060738.1	CATG00000071563.1	1	0	0	0	1000	1	1	57.0	57.0
60738	81639	CATG00000060738.1	CATG00000081639.1	1	0	0	0	1000	1	1	54.0	54.0
60738	90731	CATG00000060738.1	CATG00000090731.1	1	0	0	0	1000	1	1	51.0	51.0
60738	92952	CATG00000060738.1	CATG00000092952.1	1	0	0	0	1000	1	1	54.0	54.0
60738	104357	CATG00000060738.1	CATG00000104357.1	1	0	0	0	1000	1	1	52.0	52.0
60738	109807	CATG00000060738.1	CATG00000109807.1	1	0	0	0	1000	1	1	63.0	63.0
60738	116981	CATG00000060738.1	CATG00000116981.1	1	0	0	0	1000	1	1	54.0	54.0
60738	500003147	CATG00000060738.1	ICA1	1	1	1	0	1110	3	3	54.0	57.0
60738	500005379	CATG00000060738.1	BZRAP1	1	0	0	0	1000	1	1	65.0	65.0
60738	500008735	CATG00000060738.1	MAPK8IP2	1	1	1	0	1110	3	4	56.0	67.0
60738	500021300	CATG00000060738.1	PLEKHB1	1	1	1	0	1110	3	3	56.0	59.0
60738	500033122	CATG00000060738.1	LRRC7	1	1	0	0	1100	2	4	53.5	58.0
60738	500040608	CATG00000060738.1	RTN4R	1	1	1	0	1110	3	3	62.333333	69.0
60738	500048991	CATG00000060738.1	R3HDM1	1	0	0	0	1000	1	1	53.0	53.0
