lncrna_core_id	target_core_id	lncrna_symbol	lncrna_human_ensembl_id	target_symbol	human	chimp	macaque	marmoset	conservation_label	conservation_count	species_count	supporting_regulation_count	mean_ba	max_ba
25276	500100393	CATG00000025276.1	CATG00000025276.1	EP300	1	0	0	0	1000	1	1	1	106.0	106.0
25276	500100605	CATG00000025276.1	CATG00000025276.1	ITPK1	1	0	0	0	1000	1	1	1	118.99	118.99
25276	500100612	CATG00000025276.1	CATG00000025276.1	DHRS7	0	0	0	1	0001	1	1	1	125.01	125.01
25276	500103194	CATG00000025276.1	CATG00000025276.1	USP10	1	0	0	0	1000	1	1	1	109.0	109.0
25276	500105983	CATG00000025276.1	CATG00000025276.1	LMBR1	1	1	1	0	1110	3	3	3	106.003333	109.01
25276	500107736	CATG00000025276.1	CATG00000025276.1	CDH23	1	0	0	0	1000	1	1	1	102.01	102.01
25276	500108175	CATG00000025276.1	CATG00000025276.1	ZMIZ1	1	0	0	0	1000	1	1	1	102.99	102.99
25276	500108306	CATG00000025276.1	CATG00000025276.1	FBXL20	1	0	0	0	1000	1	1	1	102.99	102.99
25276	500108669	CATG00000025276.1	CATG00000025276.1	CYTH1	0	0	0	1	0001	1	1	1	124.02	124.02
25276	500108774	CATG00000025276.1	CATG00000025276.1	RAB5C	1	0	0	0	1000	1	1	1	148.01	148.01
25276	500111859	CATG00000025276.1	CATG00000025276.1	NEDD9	1	0	0	0	1000	1	1	1	104.99	104.99
25276	500112941	CATG00000025276.1	CATG00000025276.1	PAPD7	1	0	0	0	1000	1	1	1	130.01	130.01
25276	500115548	CATG00000025276.1	CATG00000025276.1	KDM3A	1	0	0	0	1000	1	1	1	136.0	136.0
25276	500115598	CATG00000025276.1	CATG00000025276.1	IL1RL2	1	0	0	0	1000	1	1	1	115.0	115.0
25276	500115604	CATG00000025276.1	CATG00000025276.1	IL18R1	1	0	0	0	1000	1	1	1	106.0	106.0
25276	500116337	CATG00000025276.1	CATG00000025276.1	AMPD2	0	1	0	0	0100	1	1	1	105.0	105.0
25276	500116688	CATG00000025276.1	CATG00000025276.1	MFN2	1	0	0	0	1000	1	1	1	100.01	100.01
25276	500116852	CATG00000025276.1	CATG00000025276.1	KIF21B	1	0	0	0	1000	1	1	1	100.0	100.0
25276	500119900	CATG00000025276.1	CATG00000025276.1	OGFRL1	1	0	0	0	1000	1	1	1	110.99	110.99
25276	500120063	CATG00000025276.1	CATG00000025276.1	GNA13	1	0	1	1	1011	3	3	3	107.683333	119.0
25276	500122547	CATG00000025276.1	CATG00000025276.1	EEPD1	1	0	0	1	1001	2	2	2	104.49	106.0
25276	500123191	CATG00000025276.1	CATG00000025276.1	ATP7B	0	0	0	1	0001	1	1	2	113.485	121.0
25276	500124508	CATG00000025276.1	CATG00000025276.1	BTN2A2	1	1	1	0	1110	3	3	3	134.0	136.01
25276	500125347	CATG00000025276.1	CATG00000025276.1	IRF1	1	0	0	0	1000	1	1	1	106.0	106.0
25276	500125538	CATG00000025276.1	CATG00000025276.1	IL1B	0	0	1	1	0011	2	2	2	125.5	127.99
25276	500125731	CATG00000025276.1	CATG00000025276.1	SH2D3A	0	0	1	0	0010	1	1	1	125.01	125.01
25276	500125753	CATG00000025276.1	CATG00000025276.1	VASP	1	0	0	1	1001	2	2	2	124.515	126.03
25276	500128918	CATG00000025276.1	CATG00000025276.1	ALDH1A2	1	0	0	0	1000	1	1	1	106.0	106.0
25276	500132359	CATG00000025276.1	CATG00000025276.1	RAP1GAP2	1	0	0	0	1000	1	1	1	117.0	117.0
25276	500134215	CATG00000025276.1	CATG00000025276.1	VAV3	0	1	0	0	0100	1	1	1	106.99	106.99
25276	500135636	CATG00000025276.1	CATG00000025276.1	DYSF	1	1	0	0	1100	2	2	2	117.505	134.01
25276	500136250	CATG00000025276.1	CATG00000025276.1	AOAH	1	0	0	0	1000	1	1	1	135.0	135.0
25276	500137076	CATG00000025276.1	CATG00000025276.1	TLN1	0	1	0	0	0100	1	1	1	112.0	112.0
25276	500139697	CATG00000025276.1	CATG00000025276.1	SBNO1	0	0	0	1	0001	1	1	1	105.0	105.0
25276	500140678	CATG00000025276.1	CATG00000025276.1	ITGAX	1	0	0	0	1000	1	1	1	106.0	106.0
25276	500144848	CATG00000025276.1	CATG00000025276.1	ATG3	0	1	0	0	0100	1	1	1	112.01	112.01
25276	500146112	CATG00000025276.1	CATG00000025276.1	PPP1R18	0	0	0	1	0001	1	1	1	111.02	111.02
25276	500148396	CATG00000025276.1	CATG00000025276.1	SEC16A	1	1	0	0	1100	2	2	2	106.0	107.0
25276	500150054	CATG00000025276.1	CATG00000025276.1	MPP7	1	0	0	1	1001	2	2	2	104.955	104.99
25276	500155926	CATG00000025276.1	CATG00000025276.1	SLA	1	0	0	0	1000	1	1	1	100.01	100.01
25276	500156273	CATG00000025276.1	CATG00000025276.1	BACH1	1	0	0	0	1000	1	1	1	138.0	138.0
25276	500160179	CATG00000025276.1	CATG00000025276.1	ABCG1	1	0	0	0	1000	1	1	1	135.01	135.01
25276	500162551	CATG00000025276.1	CATG00000025276.1	ALPL	1	0	0	1	1001	2	2	2	113.54	125.0
25276	500162923	CATG00000025276.1	CATG00000025276.1	WDR26	0	1	0	0	0100	1	1	1	109.01	109.01
25276	500163960	CATG00000025276.1	CATG00000025276.1	UBXN7	0	0	0	1	0001	1	1	1	105.0	105.0
25276	500166526	CATG00000025276.1	CATG00000025276.1	ZNF3	1	0	0	0	1000	1	1	1	115.0	115.0
25276	500166822	CATG00000025276.1	CATG00000025276.1	TMEM170A	1	0	0	0	1000	1	1	1	112.0	112.0
25276	500166925	CATG00000025276.1	CATG00000025276.1	TSC22D4	1	0	0	0	1000	1	1	1	107.0	107.0
25276	500167522	CATG00000025276.1	CATG00000025276.1	ANKRD11	1	0	1	0	1010	2	2	2	102.495	102.99
25276	500168067	CATG00000025276.1	CATG00000025276.1	MAP4K2	1	0	0	0	1000	1	1	1	103.0	103.0
25276	500168071	CATG00000025276.1	CATG00000025276.1	CCDC88B	1	1	0	0	1100	2	2	2	115.0	127.0
25276	500168461	CATG00000025276.1	CATG00000025276.1	RAB31	0	0	1	0	0010	1	1	1	108.0	108.0
25276	500168769	CATG00000025276.1	CATG00000025276.1	TET2	1	0	0	1	1001	2	2	2	101.545	102.08
25276	500169967	CATG00000025276.1	CATG00000025276.1	MAP3K2	1	1	0	0	1100	2	2	2	117.5	130.01
25276	500169994	CATG00000025276.1	CATG00000025276.1	MYO7B	1	0	0	0	1000	1	1	3	103.996667	105.0
25276	500172354	CATG00000025276.1	CATG00000025276.1	GNB2	1	0	0	0	1000	1	1	1	106.0	106.0
25276	500173457	CATG00000025276.1	CATG00000025276.1	PPP1R14B	0	1	0	0	0100	1	1	1	102.01	102.01
25276	500175894	CATG00000025276.1	CATG00000025276.1	TSPEAR	1	0	0	1	1001	2	2	3	104.346667	107.05
25276	500176723	CATG00000025276.1	CATG00000025276.1	ZNF843	1	0	0	0	1000	1	1	1	108.0	108.0
25276	500176788	CATG00000025276.1	CATG00000025276.1	BASP1	1	0	1	0	1010	2	2	2	109.495	117.99
25276	500177963	CATG00000025276.1	CATG00000025276.1	RIC8A	0	0	0	1	0001	1	1	1	107.01	107.01
25276	500177989	CATG00000025276.1	CATG00000025276.1	ODF3B	0	0	1	0	0010	1	1	1	103.0	103.0
25276	500178950	CATG00000025276.1	CATG00000025276.1	GAK	1	0	1	0	1010	2	2	2	111.495	115.99
25276	500184730	CATG00000025276.1	CATG00000025276.1	APOBR	0	0	0	1	0001	1	1	1	106.05	106.05
25276	500186660	CATG00000025276.1	CATG00000025276.1	ZFP91	1	0	0	0	1000	1	1	1	104.0	104.0
25276	500189067	CATG00000025276.1	CATG00000025276.1	LITAF	1	0	0	0	1000	1	1	1	102.0	102.0
25276	500197208	CATG00000025276.1	CATG00000025276.1	SLC22A4	0	0	0	1	0001	1	1	1	103.02	103.02
25276	500197872	CATG00000025276.1	CATG00000025276.1	FAM49A	1	0	0	0	1000	1	1	1	131.0	131.0
25276	500204256	CATG00000025276.1	CATG00000025276.1	BRD2	1	0	0	0	1000	1	1	1	107.99	107.99
25276	500204267	CATG00000025276.1	CATG00000025276.1	TAP2	1	0	0	0	1000	1	1	1	123.0	123.0
25276	500205436	CATG00000025276.1	CATG00000025276.1	EXOC3L4	0	0	1	0	0010	1	1	1	107.0	107.0
25276	500205716	CATG00000025276.1	CATG00000025276.1	AC007248.6	1	0	0	0	1000	1	1	1	105.0	105.0
25276	500206503	CATG00000025276.1	CATG00000025276.1	HLA-A	1	0	0	0	1000	1	1	2	107.495	108.0
25276	500215481	CATG00000025276.1	CATG00000025276.1	BCRP3	1	0	0	0	1000	1	1	1	100.0	100.0
25276	500234745	CATG00000025276.1	CATG00000025276.1	HLA-B	1	0	0	0	1000	1	1	1	104.99	104.99
25276	500249141	CATG00000025276.1	CATG00000025276.1	RP11-514O12.4	1	0	0	0	1000	1	1	1	131.0	131.0
25276	500267261	CATG00000025276.1	CATG00000025276.1	CTD-2132N18.3	1	0	0	0	1000	1	1	1	102.0	102.0
25276	500271581	CATG00000025276.1	CATG00000025276.1	XXbac-BPG248L24.12	1	0	0	0	1000	1	1	1	104.99	104.99
25376	30035	CATG00000025376.1	CATG00000025376.1	CATG00000030035.1	1	0	0	0	1000	1	1	1	105.01	105.01
25376	500054803	CATG00000025376.1	CATG00000025376.1	CBLN4	1	0	0	0	1000	1	1	1	121.0	121.0
25376	500073670	CATG00000025376.1	CATG00000025376.1	ADAM11	1	0	0	0	1000	1	1	1	122.99	122.99
25376	500078295	CATG00000025376.1	CATG00000025376.1	ADCY2	1	0	0	0	1000	1	1	1	120.99	120.99
25376	500107954	CATG00000025376.1	CATG00000025376.1	NEURL	1	0	0	0	1000	1	1	1	100.01	100.01
25376	500116574	CATG00000025376.1	CATG00000025376.1	RHOU	1	0	0	0	1000	1	1	1	135.0	135.0
25376	500128203	CATG00000025376.1	CATG00000025376.1	ASPHD2	1	0	0	0	1000	1	1	1	106.0	106.0
25376	500132535	CATG00000025376.1	CATG00000025376.1	DLG4	1	0	0	0	1000	1	1	1	100.99	100.99
25376	500135250	CATG00000025376.1	CATG00000025376.1	SRPK2	1	0	0	0	1000	1	1	1	102.01	102.01
25376	500146267	CATG00000025376.1	CATG00000025376.1	FAXC	1	0	0	0	1000	1	1	1	112.0	112.0
25376	500157851	CATG00000025376.1	CATG00000025376.1	DPYSL5	1	0	0	0	1000	1	1	1	110.0	110.0
25376	500163075	CATG00000025376.1	CATG00000025376.1	PCDP1	1	0	0	0	1000	1	1	1	106.0	106.0
25376	500172461	CATG00000025376.1	CATG00000025376.1	FUT9	1	0	0	0	1000	1	1	1	109.01	109.01
25376	500173175	CATG00000025376.1	CATG00000025376.1	ADCY5	1	0	0	0	1000	1	1	1	114.0	114.0
25376	500198794	CATG00000025376.1	CATG00000025376.1	SCAMP5	1	0	0	0	1000	1	1	1	102.0	102.0
25376	500205683	CATG00000025376.1	CATG00000025376.1	DPF3	1	0	0	0	1000	1	1	1	113.0	113.0
25410	14806	CATG00000025410.1	CATG00000025410.1	CATG00000014806.1	1	0	0	0	1000	1	1	1	195.01	195.01
25410	57419	CATG00000025410.1	CATG00000025410.1	CATG00000057419.1	1	0	0	0	1000	1	1	1	196.0	196.0
25410	57844	CATG00000025410.1	CATG00000025410.1	CATG00000057844.1	1	0	0	0	1000	1	1	1	201.01	201.01
25410	66491	CATG00000025410.1	CATG00000025410.1	CATG00000066491.1	1	0	0	0	1000	1	1	1	109.0	109.0
25410	73317	CATG00000025410.1	CATG00000025410.1	CATG00000073317.1	1	0	0	0	1000	1	1	1	150.0	150.0
25410	500013810	CATG00000025410.1	CATG00000025410.1	TACC3	1	0	1	0	1010	2	2	2	198.0	200.0
25410	500020633	CATG00000025410.1	CATG00000025410.1	RUNX3	1	0	0	0	1000	1	1	1	120.01	120.01
25410	500025293	CATG00000025410.1	CATG00000025410.1	PHF20	1	0	1	0	1010	2	2	2	174.5	221.01
25410	500026103	CATG00000025410.1	CATG00000025410.1	FAS	1	0	0	0	1000	1	1	1	129.01	129.01
25410	500026297	CATG00000025410.1	CATG00000025410.1	RNASET2	1	0	0	0	1000	1	1	1	189.01	189.01
25410	500034713	CATG00000025410.1	CATG00000025410.1	GABARAPL2	1	0	0	0	1000	1	1	1	104.99	104.99
25410	500054967	CATG00000025410.1	CATG00000025410.1	RELT	1	0	0	1	1001	2	2	2	153.04	179.0
25410	500054983	CATG00000025410.1	CATG00000025410.1	GALC	1	0	1	0	1010	2	2	2	106.0	108.99
25410	500057657	CATG00000025410.1	CATG00000025410.1	PRDM1	1	0	0	0	1000	1	1	1	184.01	184.01
25410	500059758	CATG00000025410.1	CATG00000025410.1	CDK17	1	0	1	0	1010	2	2	2	156.995	204.99
25410	500061656	CATG00000025410.1	CATG00000025410.1	SPAG4	1	0	1	0	1010	2	2	2	163.01	202.01
25410	500064225	CATG00000025410.1	CATG00000025410.1	ST3GAL6	1	0	1	0	1010	2	2	2	178.5	224.0
25410	500065135	CATG00000025410.1	CATG00000025410.1	GNAI3	1	0	0	0	1000	1	1	1	117.0	117.0
25410	500068831	CATG00000025410.1	CATG00000025410.1	RASGRP2	1	0	0	0	1000	1	1	1	176.0	176.0
25410	500070759	CATG00000025410.1	CATG00000025410.1	TESK2	1	0	0	0	1000	1	1	1	118.0	118.0
25410	500072682	CATG00000025410.1	CATG00000025410.1	P4HA2	1	0	0	0	1000	1	1	1	165.01	165.01
25410	500074319	CATG00000025410.1	CATG00000025410.1	TSG101	1	0	0	0	1000	1	1	1	113.0	113.0
25410	500080815	CATG00000025410.1	CATG00000025410.1	PSEN1	0	0	0	1	0001	1	1	1	130.0	130.0
25410	500085117	CATG00000025410.1	CATG00000025410.1	CD82	1	0	0	0	1000	1	1	1	146.0	146.0
25410	500086062	CATG00000025410.1	CATG00000025410.1	B4GALT1	1	0	0	0	1000	1	1	1	100.0	100.0
25410	500088053	CATG00000025410.1	CATG00000025410.1	GP6	1	0	0	0	1000	1	1	1	214.0	214.0
25410	500088340	CATG00000025410.1	CATG00000025410.1	FER1L4	1	0	0	0	1000	1	1	1	116.99	116.99
25410	500089639	CATG00000025410.1	CATG00000025410.1	GMIP	1	0	1	0	1010	2	2	2	166.005	203.01
25410	500089775	CATG00000025410.1	CATG00000025410.1	ZBTB25	1	0	0	1	1001	2	2	2	110.0	115.01
25410	500095015	CATG00000025410.1	CATG00000025410.1	MAP3K1	1	0	1	0	1010	2	2	2	165.495	213.99
25410	500095794	CATG00000025410.1	CATG00000025410.1	CREM	0	0	1	0	0010	1	1	1	217.99	217.99
25410	500099985	CATG00000025410.1	CATG00000025410.1	OSM	1	0	1	0	1010	2	2	2	203.995	211.99
25410	500100207	CATG00000025410.1	CATG00000025410.1	TCF20	1	0	1	0	1010	2	2	5	200.202	225.02
25410	500100221	CATG00000025410.1	CATG00000025410.1	JOSD1	1	0	1	0	1010	2	2	2	204.005	208.01
25410	500100226	CATG00000025410.1	CATG00000025410.1	GTPBP1	1	0	0	1	1001	2	2	2	163.55	200.0
25410	500100266	CATG00000025410.1	CATG00000025410.1	PACSIN2	1	0	0	0	1000	1	1	1	190.01	190.01
25410	500100393	CATG00000025410.1	CATG00000025410.1	EP300	1	0	1	0	1010	2	2	2	169.51	223.01
25410	500100612	CATG00000025410.1	CATG00000025410.1	DHRS7	1	0	0	0	1000	1	1	1	128.01	128.01
25410	500100883	CATG00000025410.1	CATG00000025410.1	SRP54	1	0	0	0	1000	1	1	1	142.01	142.01
25410	500101162	CATG00000025410.1	CATG00000025410.1	TUBB1	1	0	0	0	1000	1	1	1	205.01	205.01
25410	500102921	CATG00000025410.1	CATG00000025410.1	N4BP1	0	0	1	0	0010	1	1	1	111.0	111.0
25410	500104093	CATG00000025410.1	CATG00000025410.1	DMXL2	1	0	0	0	1000	1	1	1	118.0	118.0
25410	500105483	CATG00000025410.1	CATG00000025410.1	CARD8	1	0	0	0	1000	1	1	1	142.01	142.01
25410	500105983	CATG00000025410.1	CATG00000025410.1	LMBR1	1	0	1	1	1011	3	3	3	186.636667	225.01
25410	500106052	CATG00000025410.1	CATG00000025410.1	TAX1BP1	1	0	0	0	1000	1	1	1	123.0	123.0
25410	500107736	CATG00000025410.1	CATG00000025410.1	CDH23	1	0	0	0	1000	1	1	8	149.0025	214.01
25410	500107738	CATG00000025410.1	CATG00000025410.1	C10orf54	1	0	0	0	1000	1	1	1	178.0	178.0
25410	500108100	CATG00000025410.1	CATG00000025410.1	CCNY	1	0	1	0	1010	2	2	2	155.0	194.0
25410	500108175	CATG00000025410.1	CATG00000025410.1	ZMIZ1	1	0	0	0	1000	1	1	1	180.99	180.99
25410	500108306	CATG00000025410.1	CATG00000025410.1	FBXL20	0	0	1	0	0010	1	1	1	214.0	214.0
25410	500108669	CATG00000025410.1	CATG00000025410.1	CYTH1	1	0	1	0	1010	2	2	2	224.5	242.01
25410	500108774	CATG00000025410.1	CATG00000025410.1	RAB5C	1	0	1	0	1010	2	2	2	152.495	178.0
25410	500111679	CATG00000025410.1	CATG00000025410.1	PTPN6	1	0	1	0	1010	2	2	2	154.005	179.01
25410	500112486	CATG00000025410.1	CATG00000025410.1	CCR6	1	0	0	0	1000	1	1	1	119.0	119.0
25410	500112941	CATG00000025410.1	CATG00000025410.1	PAPD7	1	0	0	0	1000	1	1	1	201.01	201.01
25410	500114742	CATG00000025410.1	CATG00000025410.1	WDR48	0	0	1	0	0010	1	1	1	119.0	119.0
25410	500115548	CATG00000025410.1	CATG00000025410.1	KDM3A	1	0	0	0	1000	1	1	1	162.0	162.0
25410	500115598	CATG00000025410.1	CATG00000025410.1	IL1RL2	1	0	1	0	1010	2	2	2	190.5	192.99
25410	500115604	CATG00000025410.1	CATG00000025410.1	IL18R1	1	0	0	0	1000	1	1	1	116.01	116.01
25410	500115956	CATG00000025410.1	CATG00000025410.1	PLEK	1	0	1	0	1010	2	2	2	153.0	194.0
25410	500116337	CATG00000025410.1	CATG00000025410.1	AMPD2	1	0	0	0	1000	1	1	1	101.99	101.99
25410	500116852	CATG00000025410.1	CATG00000025410.1	KIF21B	1	0	1	0	1010	2	2	2	231.505	240.01
25410	500117115	CATG00000025410.1	CATG00000025410.1	PADI2	1	0	0	1	1001	2	2	2	167.035	204.0
25410	500119707	CATG00000025410.1	CATG00000025410.1	RBM25	1	0	0	0	1000	1	1	1	135.0	135.0
25410	500120063	CATG00000025410.1	CATG00000025410.1	GNA13	1	0	1	0	1010	2	2	3	187.996667	246.99
25410	500123191	CATG00000025410.1	CATG00000025410.1	ATP7B	1	0	1	0	1010	2	2	2	174.495	217.99
25410	500124508	CATG00000025410.1	CATG00000025410.1	BTN2A2	1	0	1	0	1010	2	2	2	254.005	277.01
25410	500125347	CATG00000025410.1	CATG00000025410.1	IRF1	1	0	1	0	1010	2	2	2	211.0	217.01
25410	500125538	CATG00000025410.1	CATG00000025410.1	IL1B	1	0	1	0	1010	2	2	2	223.01	226.01
25410	500125731	CATG00000025410.1	CATG00000025410.1	SH2D3A	1	0	1	0	1010	2	2	2	188.995	231.99
25410	500125753	CATG00000025410.1	CATG00000025410.1	VASP	1	0	0	0	1000	1	1	1	117.0	117.0
25410	500126804	CATG00000025410.1	CATG00000025410.1	ZBTB1	1	0	0	0	1000	1	1	1	118.0	118.0
25410	500127948	CATG00000025410.1	CATG00000025410.1	POR	1	0	1	0	1010	2	2	2	196.495	206.0
25410	500130775	CATG00000025410.1	CATG00000025410.1	THEMIS2	1	0	1	0	1010	2	2	2	203.505	214.0
25410	500131051	CATG00000025410.1	CATG00000025410.1	RBM39	1	0	0	0	1000	1	1	1	123.0	123.0
25410	500131323	CATG00000025410.1	CATG00000025410.1	TRAF3	1	0	0	0	1000	1	1	2	146.995	181.99
25410	500131355	CATG00000025410.1	CATG00000025410.1	EMR3	1	0	0	0	1000	1	1	1	108.01	108.01
25410	500132359	CATG00000025410.1	CATG00000025410.1	RAP1GAP2	1	0	1	0	1010	2	2	3	212.006667	226.0
25410	500134183	CATG00000025410.1	CATG00000025410.1	GNAT2	1	0	0	0	1000	1	1	1	125.01	125.01
25410	500134215	CATG00000025410.1	CATG00000025410.1	VAV3	1	0	1	1	1011	3	3	3	177.316667	232.99
25410	500134996	CATG00000025410.1	CATG00000025410.1	OSTF1	1	0	0	0	1000	1	1	1	130.0	130.0
25410	500135439	CATG00000025410.1	CATG00000025410.1	AGAP2	1	0	1	1	1011	3	3	3	176.65	201.99
25410	500136371	CATG00000025410.1	CATG00000025410.1	MTHFS	0	0	1	0	0010	1	1	1	101.0	101.0
25410	500136560	CATG00000025410.1	CATG00000025410.1	TANK	1	0	0	0	1000	1	1	1	119.0	119.0
25410	500137076	CATG00000025410.1	CATG00000025410.1	TLN1	1	0	1	0	1010	2	2	2	150.49	192.99
25410	500138463	CATG00000025410.1	CATG00000025410.1	DIRC2	1	0	0	0	1000	1	1	1	165.0	165.0
25410	500138646	CATG00000025410.1	CATG00000025410.1	HERC5	1	0	0	0	1000	1	1	1	189.99	189.99
25410	500138688	CATG00000025410.1	CATG00000025410.1	KIAA1109	0	0	1	0	0010	1	1	1	192.99	192.99
25410	500140678	CATG00000025410.1	CATG00000025410.1	ITGAX	1	0	1	0	1010	2	2	2	199.01	216.01
25410	500143324	CATG00000025410.1	CATG00000025410.1	XPR1	1	0	0	0	1000	1	1	1	139.0	139.0
25410	500144655	CATG00000025410.1	CATG00000025410.1	CSRNP1	1	0	1	0	1010	2	2	3	180.326667	229.99
25410	500144848	CATG00000025410.1	CATG00000025410.1	ATG3	1	0	0	0	1000	1	1	1	193.99	193.99
25410	500145901	CATG00000025410.1	CATG00000025410.1	TNIP1	1	0	0	0	1000	1	1	1	111.01	111.01
25410	500146278	CATG00000025410.1	CATG00000025410.1	PNRC1	1	0	0	0	1000	1	1	1	160.01	160.01
25410	500148396	CATG00000025410.1	CATG00000025410.1	SEC16A	1	0	1	0	1010	2	2	2	215.0	238.0
25410	500150045	CATG00000025410.1	CATG00000025410.1	KLRF1	1	0	0	0	1000	1	1	1	135.0	135.0
25410	500150054	CATG00000025410.1	CATG00000025410.1	MPP7	1	0	1	1	1011	3	3	3	148.963333	192.99
25410	500151466	CATG00000025410.1	CATG00000025410.1	SCLT1	1	0	0	0	1000	1	1	1	136.0	136.0
25410	500151726	CATG00000025410.1	CATG00000025410.1	ACSL1	1	0	1	1	1011	3	3	3	174.663333	235.99
25410	500152926	CATG00000025410.1	CATG00000025410.1	ZNF117	1	0	0	0	1000	1	1	1	197.99	197.99
25410	500156875	CATG00000025410.1	CATG00000025410.1	HIAT1	1	0	0	0	1000	1	1	1	130.0	130.0
25410	500157106	CATG00000025410.1	CATG00000025410.1	SMG1	1	0	1	0	1010	2	2	2	210.0	239.0
25410	500160179	CATG00000025410.1	CATG00000025410.1	ABCG1	1	0	1	0	1010	2	2	2	193.0	216.0
25410	500160223	CATG00000025410.1	CATG00000025410.1	ICOSLG	1	0	0	1	1001	2	2	2	153.98	195.01
25410	500160712	CATG00000025410.1	CATG00000025410.1	IL6R	1	0	0	0	1000	1	1	1	126.01	126.01
25410	500162594	CATG00000025410.1	CATG00000025410.1	IL23R	1	0	0	0	1000	1	1	1	158.0	158.0
25410	500162923	CATG00000025410.1	CATG00000025410.1	WDR26	0	0	1	0	0010	1	1	1	201.01	201.01
25410	500163131	CATG00000025410.1	CATG00000025410.1	CTSS	1	0	0	0	1000	1	1	1	122.99	122.99
25410	500163563	CATG00000025410.1	CATG00000025410.1	MNDA	1	0	0	0	1000	1	1	1	104.99	104.99
25410	500163568	CATG00000025410.1	CATG00000025410.1	AIM2	1	0	0	0	1000	1	1	1	134.0	134.0
25410	500165006	CATG00000025410.1	CATG00000025410.1	UBAP1	1	0	0	0	1000	1	1	1	167.0	167.0
25410	500166822	CATG00000025410.1	CATG00000025410.1	TMEM170A	1	0	0	0	1000	1	1	1	203.99	203.99
25410	500166925	CATG00000025410.1	CATG00000025410.1	TSC22D4	1	0	0	1	1001	2	2	2	147.46	182.99
25410	500167207	CATG00000025410.1	CATG00000025410.1	NOD2	1	0	1	0	1010	2	2	2	190.49	192.99
25410	500167491	CATG00000025410.1	CATG00000025410.1	GATAD2A	1	0	0	0	1000	1	1	1	173.0	173.0
25410	500167522	CATG00000025410.1	CATG00000025410.1	ANKRD11	1	0	1	0	1010	2	2	8	171.74625	239.01
25410	500168026	CATG00000025410.1	CATG00000025410.1	TTC21A	1	0	0	0	1000	1	1	1	154.0	154.0
25410	500168066	CATG00000025410.1	CATG00000025410.1	SF1	1	0	1	1	1011	3	3	3	189.686667	225.0
25410	500168067	CATG00000025410.1	CATG00000025410.1	MAP4K2	1	0	1	1	1011	3	3	3	182.663333	205.01
25410	500168461	CATG00000025410.1	CATG00000025410.1	RAB31	1	0	1	0	1010	2	2	3	201.666667	226.99
25410	500168610	CATG00000025410.1	CATG00000025410.1	STAT3	0	0	1	0	0010	1	1	1	140.0	140.0
25410	500168769	CATG00000025410.1	CATG00000025410.1	TET2	1	0	0	1	1001	2	2	2	123.49	132.98
25410	500169087	CATG00000025410.1	CATG00000025410.1	HSPBAP1	1	0	1	0	1010	2	2	2	207.0	215.0
25410	500169967	CATG00000025410.1	CATG00000025410.1	MAP3K2	1	0	0	0	1000	1	1	1	178.01	178.01
25410	500169994	CATG00000025410.1	CATG00000025410.1	MYO7B	1	0	0	0	1000	1	1	4	144.76	189.01
25410	500171049	CATG00000025410.1	CATG00000025410.1	FPR2	1	0	0	0	1000	1	1	1	111.0	111.0
25410	500171316	CATG00000025410.1	CATG00000025410.1	CHD7	1	0	1	1	1011	3	3	3	145.643333	160.01
25410	500173193	CATG00000025410.1	CATG00000025410.1	PARP14	1	0	0	0	1000	1	1	1	152.0	152.0
25410	500174106	CATG00000025410.1	CATG00000025410.1	LEMD3	1	0	0	1	1001	2	2	2	124.97	137.93
25410	500174125	CATG00000025410.1	CATG00000025410.1	TLR1	1	0	0	0	1000	1	1	1	183.0	183.0
25410	500174130	CATG00000025410.1	CATG00000025410.1	TLR6	1	0	0	0	1000	1	1	1	183.0	183.0
25410	500175471	CATG00000025410.1	CATG00000025410.1	MCTP1	1	0	0	0	1000	1	1	2	108.495	115.99
25410	500175894	CATG00000025410.1	CATG00000025410.1	TSPEAR	1	0	1	0	1010	2	2	3	165.67	198.0
25410	500176723	CATG00000025410.1	CATG00000025410.1	ZNF843	1	0	0	0	1000	1	1	1	199.01	199.01
25410	500176788	CATG00000025410.1	CATG00000025410.1	BASP1	1	0	1	0	1010	2	2	2	226.49	241.99
25410	500178913	CATG00000025410.1	CATG00000025410.1	TAF7	1	0	0	0	1000	1	1	1	106.0	106.0
25410	500178950	CATG00000025410.1	CATG00000025410.1	GAK	1	0	0	0	1000	1	1	1	207.0	207.0
25410	500179094	CATG00000025410.1	CATG00000025410.1	PER1	1	0	0	0	1000	1	1	1	178.0	178.0
25410	500180353	CATG00000025410.1	CATG00000025410.1	HCLS1	1	0	0	0	1000	1	1	1	161.0	161.0
25410	500181472	CATG00000025410.1	CATG00000025410.1	ZBTB2	1	0	1	0	1010	2	2	2	203.995	204.99
25410	500182831	CATG00000025410.1	CATG00000025410.1	C16orf72	1	0	0	0	1000	1	1	1	109.99	109.99
25410	500184730	CATG00000025410.1	CATG00000025410.1	APOBR	1	0	1	1	1011	3	3	3	170.296667	222.99
25410	500185811	CATG00000025410.1	CATG00000025410.1	IKZF1	1	0	1	1	1011	3	3	3	171.663333	202.01
25410	500186517	CATG00000025410.1	CATG00000025410.1	ARHGAP30	1	0	0	0	1000	1	1	1	198.99	198.99
25410	500188603	CATG00000025410.1	CATG00000025410.1	CLN3	1	0	0	0	1000	1	1	1	202.01	202.01
